title,authors,summary,published,link,keyword_used
"Segmentation of Mental Foramen in Orthopantomographs: A Deep Learning
  Approach","Haider Raza, Mohsin Ali, Vishal Krishna Singh, Agustin Wahjuningrum, Rachel Sarig, Akhilanand Chaurasia","Precise identification and detection of the Mental Foramen are crucial in
dentistry, impacting procedures such as impacted tooth removal, cyst surgeries,
and implants. Accurately identifying this anatomical feature facilitates
post-surgery issues and improves patient outcomes. Moreover, this study aims to
accelerate dental procedures, elevating patient care and healthcare efficiency
in dentistry. This research used Deep Learning methods to accurately detect and
segment the Mental Foramen from panoramic radiograph images. Two mask types,
circular and square, were used during model training. Multiple segmentation
models were employed to identify and segment the Mental Foramen, and their
effectiveness was evaluated using diverse metrics. An in-house dataset
comprising 1000 panoramic radiographs was created for this study. Our
experiments demonstrated that the Classical UNet model performed exceptionally
well on the test data, achieving a Dice Coefficient of 0.79 and an Intersection
over Union (IoU) of 0.67. Moreover, ResUNet++ and UNet Attention models showed
competitive performance, with Dice scores of 0.675 and 0.676, and IoU values of
0.683 and 0.671, respectively. We also investigated transfer learning models
with varied backbone architectures, finding LinkNet to produce the best
outcomes. In conclusion, our research highlights the efficacy of the classical
Unet model in accurately identifying and outlining the Mental Foramen in
panoramic radiographs. While vital, this task is comparatively simpler than
segmenting complex medical datasets such as brain tumours or skin cancer, given
their diverse sizes and shapes. This research also holds value in optimizing
dental practice, benefiting practitioners and patients.",2024-08-08T21:40:06Z,http://arxiv.org/abs/2408.04763v1,dentistry
"PX2Tooth: Reconstructing the 3D Point Cloud Teeth from a Single
  Panoramic X-ray","Wen Ma, Huikai Wu, Zikai Xiao, Yang Feng, Jian Wu, Zuozhu Liu","Reconstructing the 3D anatomical structures of the oral cavity, which
originally reside in the cone-beam CT (CBCT), from a single 2D Panoramic
X-ray(PX) remains a critical yet challenging task, as it can effectively reduce
radiation risks and treatment costs during the diagnostic in digital dentistry.
However, current methods are either error-prone or only trained/evaluated on
small-scale datasets (less than 50 cases), resulting in compromised
trustworthiness. In this paper, we propose PX2Tooth, a novel approach to
reconstruct 3D teeth using a single PX image with a two-stage framework. First,
we design the PXSegNet to segment the permanent teeth from the PX images,
providing clear positional, morphological, and categorical information for each
tooth. Subsequently, we design a novel tooth generation network (TGNet) that
learns to transform random point clouds into 3D teeth. TGNet integrates the
segmented patch information and introduces a Prior Fusion Module (PFM) to
enhance the generation quality, especially in the root apex region. Moreover,
we construct a dataset comprising 499 pairs of CBCT and Panoramic X-rays.
Extensive experiments demonstrate that PX2Tooth can achieve an Intersection
over Union (IoU) of 0.793, significantly surpassing previous methods,
underscoring the great potential of artificial intelligence in digital
dentistry.",2024-11-06T07:44:04Z,http://arxiv.org/abs/2411.03725v1,dentistry
"Fatigue performance of prosthetic screws used in dental implant
  restorations: Rolled versus cut threads","Mikel Armentia, Mikel Abasolo, Ibai Coria, Joseba Albizuri, Josu Aguirrebeitia","Statement of problem. Cold rolling is widely used for screw thread
manufacturing in industry but is less common in implant dentistry, where
cutting is the preferred manufacturing method. Purpose. The purpose of this in
vitro study was to compare the surface finish and mechanical performance of a
specific model of prosthetic screw used for direct restorations manufactured by
thread rolling and cutting. Material and methods. The thread profiles were
measured in an optical measuring machine, the residual stresses in an X-ray
diffractometer, the surface finish in a scanning electron microscope, and then
fatigue and static load tests were carried out in a direct stress test bench
according to the International Organization for Standardization (ISO) 14801.
Finally, linear regression models and 95% interval confidence bands were
calculated and compared through ANCOVA for fatigue tests while the t test was
used for statistical comparisons (a=.05). Results. The surface finish was
smoother, and compressive residual stresses were higher for the roll-threaded
screws. Linear regression models showed a fatigue life 9 times higher for
roll-threaded screws (P=1) without affecting static behavior, which showed
statistically similar static strengths (P=.54). However, the thread profile in
the roll-threaded screws was not accurately reproduced, but this should be
easily corrected in future prototypes. Conclusions. Rolling was demonstrated to
be a better thread-manufacturing process for prosthetic screws, producing
improved surface quality and fatigue behavior.",2024-11-06T07:55:24Z,http://arxiv.org/abs/2411.03733v1,dentistry
"OdontoAI: A human-in-the-loop labeled data set and an online platform to
  boost research on dental panoramic radiographs","Bernardo Silva, Laís Pinheiro, Brenda Sobrinho, Fernanda Lima, Bruna Sobrinho, Kalyf Abdalla, Matheus Pithon, Patrícia Cury, Luciano Oliveira","Deep learning has remarkably advanced in the last few years, supported by
large labeled data sets. These data sets are precious yet scarce because of the
time-consuming labeling procedures, discouraging researchers from producing
them. This scarcity is especially true in dentistry, where deep learning
applications are still in an embryonic stage. Motivated by this background, we
address in this study the construction of a public data set of dental panoramic
radiographs. Our objects of interest are the teeth, which are segmented and
numbered, as they are the primary targets for dentists when screening a
panoramic radiograph. We benefited from the human-in-the-loop (HITL) concept to
expedite the labeling procedure, using predictions from deep neural networks as
provisional labels, later verified by human annotators. All the gathering and
labeling procedures of this novel data set is thoroughly analyzed. The results
were consistent and behaved as expected: At each HITL iteration, the model
predictions improved. Our results demonstrated a 51% labeling time reduction
using HITL, saving us more than 390 continuous working hours. In a novel online
platform, called OdontoAI, created to work as task central for this novel data
set, we released 4,000 images, from which 2,000 have their labels publicly
available for model fitting. The labels of the other 2,000 images are private
and used for model evaluation considering instance and semantic segmentation
and numbering. To the best of our knowledge, this is the largest-scale publicly
available data set for panoramic radiographs, and the OdontoAI is the first
platform of its kind in dentistry.",2022-03-29T18:57:23Z,http://arxiv.org/abs/2203.15856v1,dentistry
"DENTEX: An Abnormal Tooth Detection with Dental Enumeration and
  Diagnosis Benchmark for Panoramic X-rays","Ibrahim Ethem Hamamci, Sezgin Er, Enis Simsar, Atif Emre Yuksel, Sadullah Gultekin, Serife Damla Ozdemir, Kaiyuan Yang, Hongwei Bran Li, Sarthak Pati, Bernd Stadlinger, Albert Mehl, Mustafa Gundogar, Bjoern Menze","Panoramic X-rays are frequently used in dentistry for treatment planning, but
their interpretation can be both time-consuming and prone to error. Artificial
intelligence (AI) has the potential to aid in the analysis of these X-rays,
thereby improving the accuracy of dental diagnoses and treatment plans.
Nevertheless, designing automated algorithms for this purpose poses significant
challenges, mainly due to the scarcity of annotated data and variations in
anatomical structure. To address these issues, the Dental Enumeration and
Diagnosis on Panoramic X-rays Challenge (DENTEX) has been organized in
association with the International Conference on Medical Image Computing and
Computer-Assisted Intervention (MICCAI) in 2023. This challenge aims to promote
the development of algorithms for multi-label detection of abnormal teeth,
using three types of hierarchically annotated data: partially annotated
quadrant data, partially annotated quadrant-enumeration data, and fully
annotated quadrant-enumeration-diagnosis data, inclusive of four different
diagnoses. In this paper, we present the results of evaluating participant
algorithms on the fully annotated data, additionally investigating performance
variation for quadrant, enumeration, and diagnosis labels in the detection of
abnormal teeth. The provision of this annotated dataset, alongside the results
of this challenge, may lay the groundwork for the creation of AI-powered tools
that can offer more precise and efficient diagnosis and treatment planning in
the field of dentistry. The evaluation code and datasets can be accessed at
https://github.com/ibrahimethemhamamci/DENTEX",2023-05-30T15:15:50Z,http://arxiv.org/abs/2305.19112v1,dentistry
"Robust frequency-dependent diffusion kurtosis computation using an
  efficient direction scheme, axisymmetric modelling, and spatial
  regularization","J. Hamilton, K. Xu, A. Brown, C. A. Baron","Frequency-dependent diffusion MRI (dMRI) using oscillating gradient encoding
and diffusion kurtosis imaging (DKI) techniques have been shown to provide
additional insight into tissue microstructure compared to conventional dMRI.
However, a technical challenge when combining these techniques is that the
generation of the large b-values required for DKI is difficult when using
oscillating gradient diffusion encoding. While efficient encoding schemes can
enable larger b-values by maximizing multiple gradient channels simultaneously,
they do not have sufficient directions to enable fitting of the full kurtosis
tensor. Accordingly, we investigate a DKI fitting algorithm that combines
axisymmetric DKI fitting, a prior that enforces the same axis of symmetry for
all oscillating gradient frequencies, and spatial regularization, which
together enable robust DKI fitting for a 10-direction scheme that offers double
the b-value compared to traditional direction schemes. Using data from mice
(oscillating frequencies of 0, 60, and 120 Hz) and humans (0 Hz only), we first
show that axisymmetric modelling is advantageous over full kurtosis tensor
fitting in terms of preserving contrast and reducing noise in DKI maps, and
improved DKI map quality when using an efficient encoding scheme with averaging
as compared to a traditional scheme with more encoding directions. We also
demonstrate how spatial regularization during fitting preserves spatial
features better than using Gaussian filtering prior to fitting, which is an
oft-reported preprocessing step for DKI, and that enforcing consistent axes of
symmetries across frequencies improves fitting quality. Thus, the use of an
efficient 10-direction scheme combined with the proposed DKI fitting algorithm
provides robust maps of frequency-dependent directional kurtosis parameters
that can be used to explore novel biomarkers for various pathologies.",2023-09-05T15:36:24Z,http://arxiv.org/abs/2309.02319v1,dentistry
"Tensor-valued and frequency-dependent diffusion MRI and magnetization
  transfer saturation MRI evolution during adult mouse brain maturation","Naila Rahman, Jake Hamilton, Kathy Xu, Arthur Brown, Corey A. Baron","Although rodent models are a predominant study model in neuroscience
research, research investigating healthy rodent brain maturation remains
limited. This motivates further study of normal brain maturation in rodents to
exclude confounds of developmental changes from interpretations of disease
mechanisms. 11 C57Bl/6 mice (6 males) were scanned longitudinally at 3, 4, 5,
and 8 months of age using frequency-dependent and tensor-valued diffusion MRI
(dMRI), and Magnetization Transfer saturation (MTsat) MRI. Total kurtosis
showed significant increases over time in all regions, which was driven by
increases in isotropic kurtosis while anisotropic kurtosis remained stable.
Increases in total and isotropic kurtosis with age were matched with increases
in MTsat. Quadratic fits revealed that most metrics show a maximum/minimum
around 5-6 months of age. Most dMRI metrics revealed significantly different
trajectories between males and females, while the MT metrics did not. Linear
fits between kurtosis and MT metrics highlighted that changes in total kurtosis
found throughout normal brain development are driven by isotropic kurtosis,
while differences in total kurtosis between brain regions are driven by
anisotropic kurtosis. Overall, the trends observed in conventional dMRI and MT
metrics are comparable to previous studies on normal brain development, while
the trajectories of our more advanced dMRI metrics provide novel insight. Based
on the developmental trajectories of tensor-valued dMRI and MT metrics, our
results suggest myelination during brain maturation is not a main contributor
to microscopic diffusion anisotropy and anisotropic kurtosis in axons. For
studies that only calculate total kurtosis, we suggest caution in attributing
neurobiological changes to changes in total kurtosis as we show here constant
anisotropic kurtosis in the presence of increasing myelin content.",2023-09-26T19:03:37Z,http://arxiv.org/abs/2309.15202v1,dentistry
Exact Solution of a Field Theory Model of Frontal Photopolymerization,"James A. Warren, Joao T. Cabral, Jack F. Douglas","Frontal photopolymerization (FPP) provides a versatile method for the rapid
fabrication of solid polymer network materials by exposing photosensitive
molecules to light. Dimensional control of structures created by this process
is crucial in applications ranging from microfluidics and coatings to
dentistry, and the availability of a predictive mathematical model of FPP is
needed to achieve this control. Previous work has relied on numerical solutions
of the governing kinetic equations in validating the model against experiments
because of the intractability of the governing nonlinear equations. The present
paper provides exact solutions to these equations in the general case in which
the optical attenuation decreases (photobleaching) or increases
(photodarkening) with photopolymerization. These exact solutions are of
mathematical and physical interest because they support traveling waves of
polymerization that propagate logarithmically or linearly in time, depending on
the evolution of optical attenuation of the photopolymerized material.",2005-03-01T15:21:03Z,http://arxiv.org/abs/cond-mat/0503006v1,dentistry
"A bird's-eye view of scientific trading: Dependency relations among
  fields of science","Erjia Yan, Ying Ding, Blaise Cronin, Loet Leydesdorff","We use a trading metaphor to study knowledge transfer in the sciences as well
as the social sciences. The metaphor comprises four dimensions: (a) Discipline
Self-dependence, (b) Knowledge Exports/Imports, (c) Scientific Trading
Dynamics, and (d) Scientific Trading Impact. This framework is applied to a
dataset of 221 Web of Science subject categories. We find that: (i) the
Scientific Trading Impact and Dynamics of Materials Science And Transportation
Science have increased; (ii) Biomedical Disciplines, Physics, And Mathematics
are significant knowledge exporters, as is Statistics & Probability; (iii) in
the social sciences, Economics, Business, Psychology, Management, And Sociology
are important knowledge exporters; (iv) Discipline Self-dependence is
associated with specialized domains which have ties to professional practice
(e.g., Law, Ophthalmology, Dentistry, Oral Surgery & Medicine, Psychology,
Psychoanalysis, Veterinary Sciences, And Nursing).",2012-11-25T23:22:05Z,http://arxiv.org/abs/1211.5820v1,dentistry
"Enhanced Adhesion of S. Mutans to Hydroxyapatite after Inoculation in
  Saliva","Christian Spengler, Nicolas Thewes, Friederike Nolle, Thomas Faidt, Natalia Umanskaya, Matthias Hannig, Markus Bischoff, Karin Jacobs","Streptococcus mutans cells form robust biofilms on human teeth and are
strongly related to caries incidents. Hence, understanding the adhesion of S.
mutans in the human oral cavity is of major interest for preventive dentistry.
In this study, we report on AFM-based single cell force spectroscopy
measurements of S. mutans cells to hydroxyapatite surfaces. We observe a
significant increase of adhesion strength if S. mutans cells were exposed to
human saliva before adhesion. In contrast, Staphylococcus carnosus cells are
almost unaffected by the pre-treatment. Our results demonstrate that S. mutans
cells are well-adapted to their natural environment, the oral cavity. This
ability promotes the biofilm-forming capability of that species and hence the
production of caries-provoking acids. In consequence, understanding the
fundamentals of this mechanism may pave a way towards more effective
caries-reducing techniques.",2016-09-05T13:06:04Z,http://arxiv.org/abs/1609.01137v1,dentistry
"Analyzing the relationship between text features and research proposal
  productivity","Jorge A. V. Tohalino, Laura V. C. Quispe, Diego R. Amancio","Predicting the output of research grants is of considerable relevance to
research funding bodies, scientific entities and government agencies. In this
study, we investigate whether text features extracted from projects title and
abstracts are able to identify productive grants. Our analysis was conducted in
three distinct areas, namely Medicine, Dentistry and Veterinary Medicine.
Topical and complexity text features were used to identify predictors of
productivity. The results indicate that there is a statistically significant
relationship between text features and grants productivity, however such a
dependence is weak. A feature relevance analysis revealed that the abstract
text length and metrics derived from lexical diversity are among the most
discriminative features. We also found that the prediction accuracy has a
dependence on the considered project language and that topical features are
more discriminative than text complexity measurements. Our findings suggest
that text features should be used in combination with other features to assist
the identification of relevant research ideas.",2020-05-17T13:51:55Z,http://arxiv.org/abs/2005.08254v2,dentistry
"Design of quantum correlation based automatic focus detection system
  during dental laser operation","Binh Xuan Cao, Duc An Pham","Dental laser has been developed recently and gradually replaced the
conventional dental treatment methods, especially in dental caries removal. The
utility of laser in dentistry contributes to reduce the pain during surgery and
decrease the risk of sequelae after surgery. Although bringing about several
beneficial properties such as excellent directionality, high speed, ultra-tiny
active area and tunable energy concentration, laser is still quite limited in
dental surgery because of the difficulty in real-time high precision detection
of laser focus during the operation. In this study, a cutting-edge optical
system for real-time focus detection during dental laser operation employing
the quantum entanglement of photon pairs created via spontaneous parametric
downconversion (SPDC) is presented. Defocusing distance of the specimen which
is used as the sample tooth can be determined precisely through spatial
correlation of photons arriving at the detectors. The proposed technique can be
applied to design automatic focus detection system for use in dental laser
operation.",2019-07-25T08:15:22Z,http://arxiv.org/abs/1908.07610v5,dentistry
Convolutional Neural Networks in Orthodontics: a review,"Szymon Płotka, Tomasz Włodarczyk, Ryszard Szczerba, Przemysław Rokita, Patrycja Bartkowska, Oskar Komisarek, Artur Matthews-Brzozowski, Tomasz Trzciński","Convolutional neural networks (CNNs) are used in many areas of computer
vision, such as object tracking and recognition, security, military, and
biomedical image analysis. This review presents the application of
convolutional neural networks in one of the fields of dentistry - orthodontics.
Advances in medical imaging technologies and methods allow CNNs to be used in
orthodontics to shorten the planning time of orthodontic treatment, including
an automatic search of landmarks on cephalometric X-ray images, tooth
segmentation on Cone-Beam Computed Tomography (CBCT) images or digital models,
and classification of defects on X-Ray panoramic images. In this work, we
describe the current methods, the architectures of deep convolutional neural
networks used, and their implementations, together with a comparison of the
results achieved by them. The promising results and visualizations of the
described studies show that the use of methods based on convolutional neural
networks allows for the improvement of computer-based orthodontic treatment
planning, both by reducing the examination time and, in many cases, by
performing the analysis much more accurately than a manual orthodontist does.",2021-04-18T16:02:30Z,http://arxiv.org/abs/2104.08886v1,dentistry
