title,authors,summary,published,link,keyword_used
"Modeling Zero-Inflated Correlated Dental Data through Gaussian Copulas
  and Approximate Bayesian Computation","Anish Mukherjee, Jeremy T. Gaskins, Shoumi Sarkar, Steven Levy, Somnath Datta","We develop a new longitudinal count data regression model that accounts for
zero-inflation and spatio-temporal correlation across responses. This project
is motivated by an analysis of Iowa Fluoride Study (IFS) data, a longitudinal
cohort study with data on caries (cavity) experience scores measured for each
tooth across five time points. To that end, we use a hurdle model for
zero-inflation with two parts: the presence model indicating whether a count is
non-zero through logistic regression and the severity model that considers the
non-zero counts through a shifted Negative Binomial distribution allowing
overdispersion. To incorporate dependence across measurement occasion and
teeth, these marginal models are embedded within a Gaussian copula that
introduces spatio-temporal correlations. A distinct advantage of this
formulation is that it allows us to determine covariate effects with
population-level (marginal) interpretations in contrast to mixed model choices.
Standard Bayesian sampling from such a model is infeasible, so we use
approximate Bayesian computing for inference. This approach is applied to the
IFS data to gain insight into the risk factors for dental caries and the
correlation structure across teeth and time.",2024-10-17T18:18:52Z,http://arxiv.org/abs/2410.13949v2,dental caries
"Bayesian semiparametric inference for multivariate
  doubly-interval-censored data","Alejandro Jara, Emmanuel Lesaffre, Maria De Iorio, Fernando Quintana","Based on a data set obtained in a dental longitudinal study, conducted in
Flanders (Belgium), the joint time to caries distribution of permanent first
molars was modeled as a function of covariates. This involves an analysis of
multivariate continuous doubly-interval-censored data since: (i) the emergence
time of a tooth and the time it experiences caries were recorded yearly, and
(ii) events on teeth of the same child are dependent. To model the joint
distribution of the emergence times and the times to caries, we propose a
dependent Bayesian semiparametric model. A major feature of the proposed
approach is that survival curves can be estimated without imposing assumptions
such as proportional hazards, additive hazards, proportional odds or
accelerated failure time.",2011-01-07T12:07:59Z,http://arxiv.org/abs/1101.1415v1,dental caries
Perturbation method to model enamel caries progress,"Katarzyna D. Lewandowska, Tadeusz Kosztolowicz","We develop a theoretical model of the carious lesion progress caused by acids
diffusing into the tooth enamel from the dental plaque. The acids react with
static hydroxyapatite, which leads to demineralization of the enamel, and
consequently to the development of the carious lesion. The model utilizes the
diffusion-reaction equations with one static and one mobile reactant where the
reaction term is proportional to the product of concentrations of acids and of
mineral. The changes of concentrations are calculated approximately by means of
a perturbation method. The analytical approximate solutions are compared with
the numerical ones and experimental data.",2007-07-02T11:10:19Z,http://arxiv.org/abs/0707.0194v2,dental caries
Spline regression for zero-inflated models,"T. Opitz, P. Tramini, N. Molinari","We propose a regression model for count data when the classical generalized
linear model approach is too rigid due to a high outcome of zero counts and a
nonlinear influence of continuous covariates. Zero-Inflation is applied to take
into account the presence of excess zeros with separate link functions for the
zero and the nonzero component. Nonlinearity in covariates is captured by
spline functions based on B-splines. Our algorithm relies on maximum-likelihood
estimation and allows for adaptive box-constrained knots, thus improving the
goodness of the spline fit and allowing for detection of sensitivity
changepoints. A simulation study substantiates the numerical stability of the
algorithm to infer such models. The AIC criterion is shown to serve well for
model selection, in particular if nonlinearities are weak such that BIC tends
to overly simplistic models. We fit the introduced models to real data of
children's dental sanity, linking caries counts with the so-called
Body-Mass-Index (BMI) and other socioeconomic factors. This reveals a puzzling
nonmonotonic influence of BMI on caries counts which is yet to be explained by
clinical experts.",2013-04-11T15:48:02Z,http://arxiv.org/abs/1304.3347v1,dental caries
A Smartphone-based System for Real-time Early Childhood Caries Diagnosis,"Yipeng Zhang, Haofu Liao, Jin Xiao, Nisreen Al Jallad, Oriana Ly-Mapes, Jiebo Luo","Early childhood caries (ECC) is the most common, yet preventable chronic
disease in children under the age of 6. Treatments on severe ECC are extremely
expensive and unaffordable for socioeconomically disadvantaged families. The
identification of ECC in an early stage usually requires expertise in the
field, and hence is often ignored by parents. Therefore, early prevention
strategies and easy-to-adopt diagnosis techniques are desired. In this study,
we propose a multistage deep learning-based system for cavity detection. We
create a dataset containing RGB oral images labeled manually by dental
practitioners. We then investigate the effectiveness of different deep learning
models on the dataset. Furthermore, we integrate the deep learning system into
an easy-to-use mobile application that can diagnose ECC from an early stage and
provide real-time results to untrained users.",2020-08-17T21:11:19Z,http://arxiv.org/abs/2008.07623v1,dental caries
"Analyzing zero-inflated clustered longitudinal ordinal outcomes using
  GEE-type models with an application to dental fluorosis studies","Shoumi Sarkar, Anish Mukherjee, Jeremy Gaskins, Steven Levy, Peihua Qiu, Somnath Datta","Motivated by the Iowa Fluoride Study (IFS) dataset, which comprises
zero-inflated multi-level ordinal responses on tooth fluorosis, we develop an
estimation scheme leveraging generalized estimating equations (GEEs) and
James-Stein shrinkage. Previous analyses of this cohort study primarily focused
on caries (count response) or employed a Bayesian approach to the ordinal
fluorosis outcome. This study is based on the expanded dataset that now
includes observations for age 23, whereas earlier works were restricted to ages
9, 13, and/or 17 according to the participants' ages at the time of
measurement. The adoption of a frequentist perspective enhances the
interpretability to a broader audience. Over a choice of several covariance
structures, separate models are formulated for the presence (zero versus
non-zero score) and severity (non-zero ordinal scores) of fluorosis, which are
then integrated through shared regression parameters. This comprehensive
framework effectively identifies risk or protective effects of dietary and
non-dietary factors on dental fluorosis.",2024-12-16T00:12:37Z,http://arxiv.org/abs/2412.11348v2,dental caries
"Mediation Analysis for Count and Zero-Inflated Count Data without
  Sequential Ignorability and Its Application in Dental Studies","Zijian Guo, Dylan S. Small, Stuart A. Gansky, Jing Cheng","Mediation analysis seeks to understand the mechanism by which a treatment
affects an outcome. Count or zero-inflated count outcome are common in many
studies in which mediation analysis is of interest. For example, in dental
studies, outcomes such as decayed, missing and filled teeth are typically zero
inflated. Existing mediation analysis approaches for count data assume
sequential ignorability of the mediator. This is often not plausible because
the mediator is not randomized so that there are unmeasured confounders
associated with the mediator and the outcome. In this paper, we develop causal
methods based on instrumental variable (IV) approaches for mediation analysis
for count data possibly with a lot of zeros that do not require the assumption
of sequential ignorability. We first define the direct and indirect effect
ratios for those data, and then propose estimating equations and use empirical
likelihood to estimate the direct and indirect effects consistently. A
sensitivity analysis is proposed for violations of the IV exclusion restriction
assumption. Simulation studies demonstrate that our method works well for
different types of outcomes under different settings. Our method is applied to
a randomized dental caries prevention trial and a study of the effect of a
massive flood in Bangladesh on children's diarrhea.",2016-01-23T17:19:19Z,http://arxiv.org/abs/1601.06294v2,dental caries
"Artificial Intelligence to Assess Dental Findings from Panoramic
  Radiographs -- A Multinational Study","Yin-Chih Chelsea Wang, Tsao-Lun Chen, Shankeeth Vinayahalingam, Tai-Hsien Wu, Chu Wei Chang, Hsuan Hao Chang, Hung-Jen Wei, Mu-Hsiung Chen, Ching-Chang Ko, David Anssari Moin, Bram van Ginneken, Tong Xi, Hsiao-Cheng Tsai, Min-Huey Chen, Tzu-Ming Harry Hsu, Hye Chou","Dental panoramic radiographs (DPRs) are widely used in clinical practice for
comprehensive oral assessment but present challenges due to overlapping
structures and time constraints in interpretation.
  This study aimed to establish a solid baseline for the AI-automated
assessment of findings in DPRs by developing, evaluating an AI system, and
comparing its performance with that of human readers across multinational data
sets.
  We analyzed 6,669 DPRs from three data sets (the Netherlands, Brazil, and
Taiwan), focusing on 8 types of dental findings. The AI system combined object
detection and semantic segmentation techniques for per-tooth finding
identification. Performance metrics included sensitivity, specificity, and area
under the receiver operating characteristic curve (AUC-ROC). AI
generalizability was tested across data sets, and performance was compared with
human dental practitioners.
  The AI system demonstrated comparable or superior performance to human
readers, particularly +67.9% (95% CI: 54.0%-81.9%; p < .001) sensitivity for
identifying periapical radiolucencies and +4.7% (95% CI: 1.4%-8.0%; p = .008)
sensitivity for identifying missing teeth. The AI achieved a macro-averaged
AUC-ROC of 96.2% (95% CI: 94.6%-97.8%) across 8 findings. AI agreements with
the reference were comparable to inter-human agreements in 7 of 8 findings
except for caries (p = .024). The AI system demonstrated robust generalization
across diverse imaging and demographic settings and processed images 79 times
faster (95% CI: 75-82) than human readers.
  The AI system effectively assessed findings in DPRs, achieving performance on
par with or better than human experts while significantly reducing
interpretation time. These results highlight the potential for integrating AI
into clinical workflows to improve diagnostic efficiency and accuracy, and
patient management.",2025-02-14T16:34:21Z,http://arxiv.org/abs/2502.10277v1,dental caries
"Towards Earlier Detection of Oral Diseases On Smartphones Using Oral and
  Dental RGB Images","Ayush Garg, Julia Lu, Anika Maji","Oral diseases such as periodontal (gum) diseases and dental caries (cavities)
affect billions of people across the world today. However, previous
state-of-the-art models have relied on X-ray images to detect oral diseases,
making them inaccessible to remote monitoring, developing countries, and
telemedicine. To combat this overuse of X-ray imagery, we propose a lightweight
machine learning model capable of detecting calculus (also known as hardened
plaque or tartar) in RGB images while running efficiently on low-end devices.
The model, a modified MobileNetV3-Small neural network transfer learned from
ImageNet, achieved an accuracy of 72.73% (which is comparable to
state-of-the-art solutions) while still being able to run on mobile devices due
to its reduced memory requirements and processing times. A ResNet34-based model
was also constructed and achieved an accuracy of 81.82%. Both of these models
were tested on a mobile app, demonstrating their potential to limit the number
of serious oral disease cases as their predictions can help patients schedule
appointments earlier without the need to go to the clinic.",2023-08-30T02:01:19Z,http://arxiv.org/abs/2308.15705v1,dental caries
"Statistical validation of a deep learning algorithm for dental anomaly
  detection in intraoral radiographs using paired data","Pieter Van Leemput, Johannes Keustermans, Wouter Mollemans","This article describes the clinical validation study setup, statistical
analysis and results for a deep learning algorithm which detects dental
anomalies in intraoral radiographic images, more specifically caries, apical
lesions, root canal treatment defects, marginal defects at crown restorations,
periodontal bone loss and calculus. The study compares the detection
performance of dentists using the deep learning algorithm to the prior
performance of these dentists evaluating the images without algorithmic
assistance. Calculating the marginal profit and loss of performance from the
annotated paired image data allows for a quantification of the hypothesized
change in sensitivity and specificity. The statistical significance of these
results is extensively proven using both McNemar's test and the binomial
hypothesis test. The average sensitivity increases from $60.7\%$ to $85.9\%$,
while the average specificity slightly decreases from $94.5\%$ to $92.7\%$. We
prove that the increase of the area under the localization ROC curve (AUC) is
significant (from $0.60$ to $0.86$ on average), while the average AUC is
bounded by the $95\%$ confidence intervals ${[}0.54, 0.65{]}$ and ${[}0.82,
0.90{]}$. When using the deep learning algorithm for diagnostic guidance, the
dentist can be $95\%$ confident that the average true population sensitivity is
bounded by the range $79.6\%$ to $91.9\%$. The proposed paired data setup and
statistical analysis can be used as a blueprint to thoroughly test the effect
of a modality change, like a deep learning based detection and/or segmentation,
on radiographic images.",2024-02-01T13:46:36Z,http://arxiv.org/abs/2402.14022v1,dental caries
"Teeth-SEG: An Efficient Instance Segmentation Framework for Orthodontic
  Treatment based on Anthropic Prior Knowledge","Bo Zou, Shaofeng Wang, Hao Liu, Gaoyue Sun, Yajie Wang, FeiFei Zuo, Chengbin Quan, Youjian Zhao","Teeth localization, segmentation, and labeling in 2D images have great
potential in modern dentistry to enhance dental diagnostics, treatment
planning, and population-based studies on oral health. However, general
instance segmentation frameworks are incompetent due to 1) the subtle
differences between some teeth' shapes (e.g., maxillary first premolar and
second premolar), 2) the teeth's position and shape variation across subjects,
and 3) the presence of abnormalities in the dentition (e.g., caries and
edentulism). To address these problems, we propose a ViT-based framework named
TeethSEG, which consists of stacked Multi-Scale Aggregation (MSA) blocks and an
Anthropic Prior Knowledge (APK) layer. Specifically, to compose the two
modules, we design 1) a unique permutation-based upscaler to ensure high
efficiency while establishing clear segmentation boundaries with 2) multi-head
self/cross-gating layers to emphasize particular semantics meanwhile
maintaining the divergence between token embeddings. Besides, we collect 3) the
first open-sourced intraoral image dataset IO150K, which comprises over 150k
intraoral photos, and all photos are annotated by orthodontists using a
human-machine hybrid algorithm. Experiments on IO150K demonstrate that our
TeethSEG outperforms the state-of-the-art segmentation models on dental image
segmentation.",2024-04-01T09:34:51Z,http://arxiv.org/abs/2404.01013v1,dental caries
"STS MICCAI 2023 Challenge: Grand challenge on 2D and 3D semi-supervised
  tooth segmentation","Yaqi Wang, Yifan Zhang, Xiaodiao Chen, Shuai Wang, Dahong Qian, Fan Ye, Feng Xu, Hongyuan Zhang, Qianni Zhang, Chengyu Wu, Yunxiang Li, Weiwei Cui, Shan Luo, Chengkai Wang, Tianhao Li, Yi Liu, Xiang Feng, Huiyu Zhou, Dongyun Liu, Qixuan Wang, Zhouhao Lin, Wei Song, Yuanlin Li, Bing Wang, Chunshi Wang, Qiupu Chen, Mingqian Li","Computer-aided design (CAD) tools are increasingly popular in modern dental
practice, particularly for treatment planning or comprehensive prognosis
evaluation. In particular, the 2D panoramic X-ray image efficiently detects
invisible caries, impacted teeth and supernumerary teeth in children, while the
3D dental cone beam computed tomography (CBCT) is widely used in orthodontics
and endodontics due to its low radiation dose. However, there is no open-access
2D public dataset for children's teeth and no open 3D dental CBCT dataset,
which limits the development of automatic algorithms for segmenting teeth and
analyzing diseases. The Semi-supervised Teeth Segmentation (STS) Challenge, a
pioneering event in tooth segmentation, was held as a part of the MICCAI 2023
ToothFairy Workshop on the Alibaba Tianchi platform. This challenge aims to
investigate effective semi-supervised tooth segmentation algorithms to advance
the field of dentistry. In this challenge, we provide two modalities including
the 2D panoramic X-ray images and the 3D CBCT tooth volumes. In Task 1, the
goal was to segment tooth regions in panoramic X-ray images of both adult and
pediatric teeth. Task 2 involved segmenting tooth sections using CBCT volumes.
Limited labelled images with mostly unlabelled ones were provided in this
challenge prompt using semi-supervised algorithms for training. In the
preliminary round, the challenge received registration and result submission by
434 teams, with 64 advancing to the final round. This paper summarizes the
diverse methods employed by the top-ranking teams in the STS MICCAI 2023
Challenge.",2024-07-18T08:00:08Z,http://arxiv.org/abs/2407.13246v1,dental caries
"Crowdsourcing with Difficulty: A Bayesian Rating Model for Heterogeneous
  Items","Seong Woo Han, Ozan Adıgüzel, Bob Carpenter","In applied statistics and machine learning, the ""gold standards"" used for
training are often biased and almost always noisy. Dawid and Skene's
justifiably popular crowdsourcing model adjusts for rater (coder, annotator)
sensitivity and specificity, but fails to capture distributional properties of
rating data gathered for training, which in turn biases training. In this
study, we introduce a general purpose measurement-error model with which we can
infer consensus categories by adding item-level effects for difficulty,
discriminativeness, and guessability. We further show how to constrain the
bimodal posterior of these models to avoid (or if necessary, allow) adversarial
raters. We validate our model's goodness of fit with posterior predictive
checks, the Bayesian analogue of $\chi^2$ tests. Dawid and Skene's model is
rejected by goodness of fit tests, whereas our new model, which adjusts for
item heterogeneity, is not rejected. We illustrate our new model with two
well-studied data sets, binary rating data for caries in dental X-rays and
implication in natural language.",2024-05-29T20:59:28Z,http://arxiv.org/abs/2405.19521v2,dental caries
"Construction of unbiased dental template and parametric dental model for
  precision digital dentistry","Lei Ma, Jingyang Zhang, Ke Deng, Peng Xue, Zhiming Cui, Yu Fang, Minhui Tang, Yue Zhao, Min Zhu, Zhongxiang Ding, Dinggang Shen","Dental template and parametric dental models are important tools for various
applications in digital dentistry. However, constructing an unbiased dental
template and accurate parametric dental models remains a challenging task due
to the complex anatomical and morphological dental structures and also low
volume ratio of the teeth. In this study, we develop an unbiased dental
template by constructing an accurate dental atlas from CBCT images with
guidance of teeth segmentation. First, to address the challenges, we propose to
enhance the CBCT images and their segmentation images, including image
cropping, image masking and segmentation intensity reassigning. Then, we
further use the segmentation images to perform co-registration with the CBCT
images to generate an accurate dental atlas, from which an unbiased dental
template can be generated. By leveraging the unbiased dental template, we
construct parametric dental models by estimating point-to-point correspondences
between the dental models and employing Principal Component Analysis to
determine shape subspaces of the parametric dental models. A total of 159 CBCT
images of real subjects are collected to perform the constructions.
Experimental results demonstrate effectiveness of our proposed method in
constructing unbiased dental template and parametric dental model. The
developed dental template and parametric dental models are available at
https://github.com/Marvin0724/Teeth_template.",2023-04-07T09:39:03Z,http://arxiv.org/abs/2304.03556v1,dental caries
Example Mining for Incremental Learning in Medical Imaging,"Pratyush Kumar, Muktabh Mayank Srivastava","Incremental Learning is well known machine learning approach wherein the
weights of the learned model are dynamically and gradually updated to
generalize on new unseen data without forgetting the existing knowledge.
Incremental learning proves to be time as well as resource-efficient solution
for deployment of deep learning algorithms in real world as the model can
automatically and dynamically adapt to new data as and when annotated data
becomes available. The development and deployment of Computer Aided Diagnosis
(CAD) tools in medical domain is another scenario, where incremental learning
becomes very crucial as collection and annotation of a comprehensive dataset
spanning over multiple pathologies and imaging machines might take years.
However, not much has so far been explored in this direction. In the current
work, we propose a robust and efficient method for incremental learning in
medical imaging domain. Our approach makes use of Hard Example Mining technique
(which is commonly used as a solution to heavy class imbalance) to
automatically select a subset of dataset to fine-tune the existing network
weights such that it adapts to new data while retaining existing knowledge. We
develop our approach for incremental learning of our already under test model
for detecting dental caries. Further, we apply our approach to one publicly
available dataset and demonstrate that our approach reaches the accuracy of
training on entire dataset at once, while availing the benefits of incremental
learning scenario.",2018-07-24T07:50:18Z,http://arxiv.org/abs/1807.08942v1,dental caries
A review of dental informatics : current trends and future directions,"Prabath Jayatissa, Roshan Hewapathirane","Dental informatics is a rapidly evolving field that combines dentistry with
information technology to improve oral health care delivery, research, and
education. Electronic health records (EHRs), telehealth, digital imaging, and
other digital tools have revolutionised how dental professionals diagnose,
treat, and manage oral health conditions. In this review article, we will
explore dental informatics's current trends and future directions, focusing on
its impact on clinical practice, research, and education. We will also discuss
the challenges and opportunities associated with implementing dental
informatics and highlight fundamental research studies and innovations in the
field.",2023-06-29T11:27:38Z,http://arxiv.org/abs/2307.03686v1,dental caries
